                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    miss rate                        |       0.04% |       3.63% |       0.19% |       0.03% |       2.05% |       0.04% |       0.02% |       0.13% |       0.24% |       1.88% |       0.03% |       4.45% |       1.38% |       0.31% |       0.31% |       0.06%
    mpki                             |        0.04 |        5.10 |        0.18 |        0.03 |        3.28 |        0.03 |        0.02 |        0.15 |        0.19 |        2.13 |        0.02 |        6.53 |        2.42 |        0.35 |        0.30 |        0.07
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   250556004 |   274978339 |   232607542 |   420212395 |   410528577 |  3133364716 |   156647497 |  1021786091 |   567948531 |   452032161 |   309811879 |   206148048 |   116504258 |   779676479 |   333648570 |   851322813
    num cache misses                 |     8787022 |     3923543 |    13506554 |    10702676 |     4073379 |    28406014 |    11807321 |    11184924 |     2314641 |     4958191 |    15356583 |     7831534 |     6591510 |     5376938 |     5584852 |    27539468
    miss rate                        |       3.51% |       1.43% |       5.81% |       2.55% |       0.99% |       0.91% |       7.54% |       1.09% |       0.41% |       1.10% |       4.96% |       3.80% |       5.66% |       0.69% |       1.67% |       3.23%
    mpki                             |       12.23 |        5.61 |       19.50 |        9.98 |        4.00 |        5.22 |       26.90 |        8.19 |        1.19 |        4.59 |       22.18 |       18.21 |       26.37 |        3.23 |        8.49 |       14.52
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    10161862 |     7955278 |    14634402 |    10768645 |     7825881 |    28597304 |    13226763 |    11404438 |     2903151 |     7617000 |    16249215 |    10832234 |     8839207 |     6049511 |     7088585 |    28109602
    num cache misses                 |     6634644 |     3745015 |     4099605 |     7501374 |     3542504 |    14110670 |    11816156 |     7625877 |     2660467 |     4150469 |    13541230 |     4144016 |     5629481 |     4744142 |     3831130 |     8224707
    miss rate                        |      65.29% |      47.08% |      28.01% |      69.66% |      45.27% |      49.34% |      89.34% |      66.87% |      91.64% |      54.49% |      83.33% |      38.26% |      63.69% |      78.42% |      54.05% |      29.26%
    mpki                             |        9.24 |        5.36 |        5.92 |        6.99 |        3.48 |        2.59 |       26.92 |        5.58 |        1.37 |        3.84 |       19.56 |        9.64 |       22.52 |        2.85 |        5.83 |        4.34
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8055859 |     4217787 |     5130365 |     7553175 |     3961579 |    14139342 |    13226677 |     7646331 |     2884121 |     4562622 |    14417366 |     4358574 |     7279350 |     4841452 |     5139557 |     8696830
    num cache misses                 |     6606368 |     3690533 |     4079333 |     7480167 |     3508576 |     1894303 |    11810233 |     7544685 |     2658680 |     4138328 |    13529121 |     4139748 |     5558318 |     4245189 |     3808319 |     3541716
    miss rate                        |      82.01% |      87.50% |      79.51% |      99.03% |      88.57% |      13.40% |      89.29% |      98.67% |      92.18% |      90.70% |      93.84% |      94.98% |      76.36% |      87.68% |      74.10% |      40.72%
    mpki                             |        9.20 |        5.28 |        5.89 |        6.97 |        3.45 |        0.35 |       26.91 |        5.52 |        1.37 |        3.83 |       19.54 |        9.63 |       22.23 |        2.55 |        5.79 |        1.87
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   116183148 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      432.29 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      322.28 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
