                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    miss rate                        |      29.97% |      88.85% |       3.15% |      29.18% |      15.77% |      79.42% |      32.59% |      20.95% |      28.12% |       2.57% |       9.19% |       0.64% |      53.85% |       1.40% |       0.76% |      14.35%
    mpki                             |        5.45 |        0.01 |        0.01 |        0.02 |        0.05 |        2.50 |        0.17 |        0.31 |        1.71 |        0.00 |        0.26 |        0.02 |        0.11 |        0.02 |        0.02 |        0.31
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    43801034 |   109775011 |   244317547 |   157993901 |   188387480 |   110874506 |    57931862 |   185292424 |    32735941 |   219621160 |    52793968 |   308801248 |    73439957 |   125937344 |   329499689 |   226843523
    num cache misses                 |      657755 |       26567 |     3046191 |      106495 |      378668 |       40495 |       33459 |      711755 |       23644 |       18933 |      155224 |     9125428 |       43778 |       62124 |     2726116 |     3805353
    miss rate                        |       1.50% |       0.02% |       1.25% |       0.07% |       0.20% |       0.04% |       0.06% |       0.38% |       0.07% |       0.01% |       0.29% |       2.96% |       0.06% |       0.05% |       0.83% |       1.68%
    mpki                             |        2.63 |        0.02 |        1.41 |        0.05 |        0.23 |        0.04 |        0.06 |        0.50 |        0.08 |        0.01 |        0.28 |        4.33 |        0.05 |        0.05 |        1.00 |        2.68
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   116504258 |   400451815 |   900686772 |  1188397765 |   786434193 |   427430069 |   199210518 |   479233306 |    98625832 |   701667515 |   183342849 |  1010649465 |   319522691 |   663907678 |  1144878592 |   569900499
    num cache misses                 |     6518607 |     1406137 |     8063514 |    10822812 |     4721799 |     6593987 |     7121942 |     1838736 |    11645784 |    18635901 |    10934399 |    33339391 |     8041474 |    10510618 |     5301502 |     4962803
    miss rate                        |       5.60% |       0.35% |       0.90% |       0.91% |       0.60% |       1.54% |       3.58% |       0.38% |      11.81% |       2.66% |       5.96% |       3.30% |       2.52% |       1.58% |       0.46% |       0.87%
    mpki                             |       26.07 |        1.03 |        3.75 |        5.24 |        2.82 |        7.09 |       12.43 |        1.29 |       41.27 |        8.09 |       19.69 |       15.82 |        9.85 |        7.98 |        1.95 |        3.50
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8385360 |     1476939 |    11143409 |    10936499 |     5107769 |     7150556 |     8089667 |     2948950 |    12649329 |    18730290 |    11866248 |    42482217 |     8090868 |    10776050 |     8071566 |     8939454
    num cache misses                 |     5804039 |     1360707 |     1866377 |     6638703 |     2883816 |     5555252 |     5414568 |      814960 |     9560895 |      491516 |     3267791 |      504130 |     5623980 |     2525877 |      313856 |     2741767
    miss rate                        |      69.22% |      92.13% |      16.75% |      60.70% |      56.46% |      77.69% |      66.93% |      27.64% |      75.58% |       2.62% |      27.54% |       1.19% |      69.51% |      23.44% |       3.89% |      30.67%
    mpki                             |       23.22 |        1.00 |        0.87 |        3.21 |        1.72 |        5.98 |        9.45 |        0.57 |       33.88 |        0.21 |        5.89 |        0.24 |        6.89 |        1.92 |        0.12 |        1.93
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     7015986 |     1406112 |     1903386 |     6646045 |     2893712 |     6202452 |     6381003 |     1221633 |    10541480 |      569429 |     4049615 |      525113 |     5631637 |     2730104 |      358734 |     2914439
    num cache misses                 |     4098592 |     1357035 |      578052 |     2631439 |     2061267 |     1656737 |     5036925 |      655386 |     5782429 |      462037 |     2905157 |      400556 |     5480862 |     1117600 |      298753 |     1556021
    miss rate                        |      58.42% |      96.51% |      30.37% |      39.59% |      71.23% |      26.71% |      78.94% |      53.65% |      54.85% |      81.14% |      71.74% |      76.28% |      97.32% |      40.94% |      83.28% |      53.39%
    mpki                             |       16.39 |        0.99 |        0.27 |        1.27 |        1.23 |        1.78 |        8.79 |        0.46 |       20.49 |        0.20 |        5.23 |        0.19 |        6.71 |        0.85 |        0.11 |        1.10
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    52211870 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      263.10 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      153.09 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
