                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   102622316 |  1998897196 |    95384296 |   137944686 |    75636447 |   620695407 |   215754090 |   118339921 |  1299050382 |   268912283 |   770803016 |   129269076 |  2120756205 |   957079080 |  1099930180 |  1810681814
    num misses                       |      500776 |          23 |     1599391 |      989237 |       88470 |     4250601 |     1728053 |     4615918 |      415826 |      273962 |     7860263 |      229390 |    11838519 |    34598896 |      712912 |      564866
    miss rate                        |       0.49% |       0.00% |       1.68% |       0.72% |       0.12% |       0.68% |       0.80% |       3.90% |       0.03% |       0.10% |       1.02% |       0.18% |       0.56% |       3.62% |       0.06% |       0.03%
    mpki                             |        1.34 |        0.00 |        5.80 |        2.64 |        0.35 |        3.15 |        2.68 |       18.17 |        0.10 |        0.46 |        4.55 |        0.48 |        2.68 |       27.04 |        0.30 |        0.12
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      500818 |          62 |     1599433 |      989251 |       88474 |     4250611 |     1728075 |     4616002 |      415834 |      273965 |     7860273 |      229393 |    11838584 |    34598902 |      712968 |      567926
    num misses                       |      158146 |          62 |      450459 |      989240 |       88474 |     3378005 |      157968 |     1383446 |       10427 |      183242 |      693301 |      229215 |       74941 |    24669981 |      112087 |       16660
    miss rate                        |      31.58% |     100.00% |      28.16% |     100.00% |     100.00% |      79.47% |       9.14% |      29.97% |       2.51% |      66.89% |       8.82% |      99.92% |       0.63% |      71.30% |      15.72% |       2.93%
    mpki                             |        0.42 |        0.00 |        1.63 |        2.64 |        0.35 |        2.50 |        0.24 |        5.45 |        0.00 |        0.31 |        0.40 |        0.48 |        0.02 |       19.28 |        0.05 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    31522394 |  1005739295 |    32053711 |    41221618 |    41868591 |   161010617 |    61490581 |    44494366 |   406860735 |    46617536 |   202976193 |    42068764 |   648009332 |   146537287 |   263597885 |   695490174
    num cache misses                 |       59665 |     9502691 |       35991 |       33371 |        7090 |       90524 |      405232 |      972771 |       70017 |       69510 |      150210 |      326567 |    21444941 |      616847 |      765949 |    14299913
    miss rate                        |       0.19% |       0.94% |       0.11% |       0.08% |       0.02% |       0.06% |       0.66% |       2.19% |       0.02% |       0.15% |       0.07% |       0.78% |       3.31% |       0.42% |       0.29% |       2.06%
    mpki                             |        0.16 |        1.55 |        0.13 |        0.09 |        0.03 |        0.07 |        0.63 |        3.83 |        0.02 |        0.12 |        0.09 |        0.69 |        4.85 |        0.48 |        0.33 |        3.09
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   102622316 |  1998897196 |    95384296 |   137944686 |    75636447 |   620695407 |   215754090 |   118339921 |  1299050382 |   268912283 |   770803016 |   129269076 |  2120756205 |   957079080 |  1099930180 |  1810681814
    num cache misses                 |     5495149 |       83030 |    11354421 |    10611499 |     5663677 |     9615230 |    12263879 |     6767696 |    34442228 |    13336494 |    25177694 |    24236203 |    71354671 |    10543146 |     6753542 |    24461708
    miss rate                        |       5.35% |       0.00% |      11.90% |       7.69% |       7.49% |       1.55% |       5.68% |       5.72% |       2.65% |       4.96% |       3.27% |      18.75% |       3.36% |       1.10% |       0.61% |       1.35%
    mpki                             |       14.74 |        0.01 |       41.18 |       28.37 |       22.65 |        7.13 |       19.00 |       26.65 |        8.06 |       22.24 |       14.58 |       50.92 |       16.13 |        8.24 |        2.88 |        5.28
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     5602354 |     9596958 |    12656845 |    12054717 |     7690461 |    10444335 |    13555890 |     9100348 |    34639441 |    14200871 |    25535717 |    24562774 |    92817529 |    11160433 |     7525896 |    38933293
    num cache misses                 |     5146302 |      238382 |    10070591 |    10644870 |     5670767 |     9044921 |     5904159 |     6639483 |     1145690 |    11871329 |    17775347 |    15964936 |    14242330 |     7810546 |     5295267 |     2246241
    miss rate                        |      91.86% |       2.48% |      79.57% |      88.30% |      73.74% |      86.60% |      43.55% |      72.96% |       3.31% |      83.60% |      69.61% |      65.00% |      15.34% |      69.98% |      70.36% |       5.77%
    mpki                             |       13.80 |        0.04 |       36.52 |       28.46 |       22.68 |        6.70 |        9.15 |       26.14 |        0.27 |       19.80 |       10.29 |       33.54 |        3.22 |        6.10 |        2.26 |        0.48
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     5193966 |      249619 |    11337504 |    12054717 |     7690461 |     9894963 |     6793323 |     8001639 |     1276554 |    12666196 |    17997258 |    15964940 |    14263884 |     7811176 |     5302498 |     2418203
    num cache misses                 |     4461923 |      234678 |     6759806 |    10609979 |     5660106 |     2425762 |     3318883 |     4627876 |      724583 |    11718867 |     2874496 |    14567070 |      366907 |     6767113 |     3101176 |     1028964
    miss rate                        |      85.91% |      94.01% |      59.62% |      88.02% |      73.60% |      24.52% |      48.86% |      57.84% |      56.76% |      92.52% |      15.97% |      91.24% |       2.57% |      86.63% |      58.49% |      42.55%
    mpki                             |       11.97 |        0.04 |       24.52 |       28.36 |       22.64 |        1.80 |        5.14 |       18.22 |        0.17 |       19.54 |        1.66 |       30.60 |        0.08 |        5.29 |        1.32 |        0.22
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   111280378 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      485.95 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      375.94 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
