                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    miss rate                        |       0.49% |       0.00% |       1.67% |       0.68% |       0.12% |       0.69% |       0.82% |       3.90% |       0.03% |       0.10% |       1.04% |       0.18% |       0.56% |       3.61% |       0.06% |       0.03%
    mpki                             |        1.34 |        0.00 |        5.79 |        2.44 |        0.35 |        3.16 |        2.75 |       18.16 |        0.09 |        0.46 |        4.66 |        0.49 |        2.68 |       27.01 |        0.30 |        0.13
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    10838058 |          62 |     1544997 |     1064837 |      101502 |     1650684 |     1894294 |     4539614 |       87359 |      319729 |     6293830 |      269125 |      806390 |    38520460 |      409366 |      265332
    num misses                       |     3370788 |          62 |      424052 |     1064826 |      101502 |     1311521 |      170084 |     1361619 |        2334 |      214233 |      566447 |      268923 |        5171 |    27479452 |       64512 |        7712
    miss rate                        |      31.10% |     100.00% |      27.45% |     100.00% |     100.00% |      79.45% |       8.98% |      29.99% |       2.67% |      67.00% |       9.00% |      99.92% |       0.64% |      71.34% |      15.76% |       2.91%
    mpki                             |        0.42 |        0.00 |        1.59 |        2.44 |        0.35 |        2.51 |        0.25 |        5.45 |        0.00 |        0.31 |        0.42 |        0.49 |        0.02 |       19.27 |        0.05 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   675176642 |   293916878 |    30969446 |    46730029 |    48536799 |    62316094 |    65522290 |    43801034 |    88423801 |    55925354 |   158680136 |    48909785 |    44048997 |   163329552 |   152633103 |   317056981
    num cache misses                 |      581726 |     4634941 |       32439 |        9342 |        3452 |       94444 |      141804 |      577878 |      254102 |       17858 |      108022 |       51124 |     2472715 |      223263 |      861627 |     7703973
    miss rate                        |       0.09% |       1.58% |       0.10% |       0.02% |       0.01% |       0.15% |       0.22% |       1.32% |       0.29% |       0.03% |       0.07% |       0.10% |       5.61% |       0.14% |       0.56% |       2.43%
    mpki                             |        0.07 |        2.59 |        0.12 |        0.02 |        0.01 |        0.18 |        0.21 |        2.31 |        0.28 |        0.03 |        0.08 |        0.09 |        8.23 |        0.16 |        0.64 |        3.65
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  2218644632 |   584158895 |    92296235 |   156164815 |    85934069 |   240157379 |   230907226 |   116504258 |   283266580 |   312451723 |   606584691 |   150682903 |   144079985 |  1066660855 |   634922587 |   825327257
    num cache misses                 |   118075700 |      666384 |    11110357 |    11777073 |     6494418 |     4029487 |    13378652 |     6558730 |     9687279 |    15553398 |    19717973 |    28388573 |     6207242 |    11671764 |     4585652 |    11440816
    miss rate                        |       5.32% |       0.11% |      12.04% |       7.54% |       7.56% |       1.68% |       5.79% |       5.63% |       3.42% |       4.98% |       3.25% |      18.84% |       4.31% |       1.09% |       0.72% |       1.39%
    mpki                             |       14.65 |        0.37 |       41.65 |       26.94 |       22.61 |        7.72 |       19.45 |       26.23 |       10.49 |       22.18 |       14.60 |       51.30 |       20.66 |        8.19 |        3.39 |        5.42
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   118676545 |     5431581 |    12837795 |    13197227 |     8708701 |     4865820 |    14530077 |     8790896 |    10474949 |    16546151 |    20260169 |    28440724 |     8926854 |    11917208 |     5557191 |    19388123
    num cache misses                 |    97851264 |     2603032 |     8720724 |    11786329 |     6497870 |     3768514 |     4163140 |     5615591 |     4217177 |    13740974 |     7418280 |    17299612 |     4775318 |     7974253 |     4722744 |     2945037
    miss rate                        |      82.45% |      47.92% |      67.93% |      89.31% |      74.61% |      77.45% |      28.65% |      63.88% |      40.26% |      83.05% |      36.62% |      60.83% |      53.49% |      66.91% |      84.98% |      15.19%
    mpki                             |       12.14 |        1.45 |       32.69 |       26.96 |       22.62 |        7.22 |        6.05 |       22.46 |        4.57 |       19.60 |        5.49 |       31.26 |       15.90 |        5.59 |        3.49 |        1.40
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    97871232 |     2733290 |    10426046 |    13197141 |     8708701 |     4537407 |     5202377 |     7276349 |     4776404 |    14715869 |     7886497 |    17300639 |     5036380 |     7997441 |     4836247 |     3191409
    num cache misses                 |      896104 |     2587123 |     8172103 |    11778793 |     6494714 |     3717946 |     4141033 |     5558115 |     4215706 |    13725742 |     4886337 |    17236963 |     4768674 |     7898144 |     4667588 |     2928338
    miss rate                        |       0.92% |      94.65% |      78.38% |      89.25% |      74.58% |      81.94% |      79.60% |      76.39% |      88.26% |      93.27% |      61.96% |      99.63% |      94.68% |      98.76% |      96.51% |      91.76%
    mpki                             |        0.11 |        1.44 |       30.63 |       26.94 |       22.61 |        7.12 |        6.02 |       22.23 |        4.57 |       19.57 |        3.62 |       31.15 |       15.88 |        5.54 |        3.45 |        1.39
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   141416811 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      518.02 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      408.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      97.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
