                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num cache accesses               |   235114596 |   465603760 |   219293354 |   398906782 |   766579148 |  1637525676 |   144494959 |   971408485 |   614149518 |  1085771615 |   287927320 |  1776421084 |   116504258 |   931056821 |   655762627 |  1315428262
    num cache misses                 |     8302943 |     5714301 |    12427380 |    10308147 |     7074665 |    15394860 |    11030836 |    10710581 |     2289082 |    10032888 |    14152313 |    59793431 |     6692768 |     5765547 |    10450579 |    42746814
    miss rate                        |       3.53% |       1.23% |       5.67% |       2.58% |       0.92% |       0.94% |       7.63% |       1.10% |       0.37% |       0.92% |       4.92% |       3.37% |       5.74% |       0.62% |       1.59% |       3.25%
    mpki                             |       12.40 |        4.82 |       18.98 |       10.14 |        3.71 |        5.41 |       27.80 |        8.25 |        1.10 |        3.86 |       22.28 |       16.14 |       26.77 |        2.91 |        8.09 |       14.55
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     9543890 |    11439426 |    13773958 |    10463883 |    13051774 |    15603909 |    12476169 |    11380938 |     2475335 |    14314138 |    15025080 |    77828914 |     9169184 |     6485292 |    11449732 |    43201239
    num cache misses                 |     6821261 |     5167351 |     6090808 |     7301654 |     6927934 |    10784288 |    11066145 |     7990716 |     2273674 |     5956322 |    12567591 |    12134936 |     6607646 |     4658309 |     5864984 |    30099271
    miss rate                        |      71.47% |      45.17% |      44.22% |      69.78% |      53.08% |      69.11% |      88.70% |      70.21% |      91.85% |      41.61% |      83.64% |      15.59% |      72.06% |      71.83% |      51.22% |      69.67%
    mpki                             |       10.19 |        4.36 |        9.30 |        7.18 |        3.64 |        3.79 |       27.89 |        6.15 |        1.09 |        2.29 |       19.79 |        3.27 |       26.43 |        2.35 |        4.54 |       10.24
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8020809 |     5610762 |     7019195 |     7327376 |     7198810 |    10798054 |    12476169 |     7998988 |     2398033 |     6085595 |    13364450 |    12159537 |     8101399 |     4688234 |     6609041 |    30302575
    num cache misses                 |     6047987 |     2425091 |     3598131 |     7002470 |     2322430 |     3524995 |    11027485 |     6971900 |     2246520 |     1907089 |    12411099 |      543725 |     4960790 |     3293085 |     2382115 |     1830131
    miss rate                        |      75.40% |      43.22% |      51.26% |      95.57% |      32.26% |      32.64% |      88.39% |      87.16% |      93.68% |      31.34% |      92.87% |       4.47% |      61.23% |      70.24% |      36.04% |       6.04%
    mpki                             |        9.03 |        2.04 |        5.49 |        6.89 |        1.22 |        1.24 |       27.79 |        5.37 |        1.08 |        0.73 |       19.54 |        0.15 |       19.84 |        1.66 |        1.84 |        0.62
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    98507673 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      402.56 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      292.55 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
