                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num cache misses                 |       60636 |     9866770 |      398385 |      112808 |     5709386 |      144954 |       31538 |      583504 |       44767 |     6180512 |       64584 |    17337825 |      950399 |      704156 |      358364 |      142394
    miss rate                        |       0.10% |       3.11% |       0.66% |       0.14% |       1.84% |       0.09% |       0.08% |       0.42% |       0.03% |       1.38% |       0.15% |       3.30% |       2.17% |       0.29% |       0.18% |       0.07%
    mpki                             |        0.10 |        4.36 |        0.63 |        0.12 |        2.95 |        0.07 |        0.09 |        0.48 |        0.02 |        1.56 |        0.11 |        4.84 |        3.80 |        0.33 |        0.18 |        0.09
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   214623235 |   884272379 |   210044945 |   364498182 |   777533775 |  1219185830 |   133324937 |   904886261 |   569605183 |  1655944618 |   249834092 |  1717243978 |   116504258 |  1012758302 |  1036457997 |   732703027
    num cache misses                 |     7683918 |    11042031 |    12176370 |     9261635 |     7076250 |    11459249 |    10317678 |     9953994 |     2030202 |    15350396 |    12523496 |    57865724 |     6655353 |     6214639 |    16180972 |    23536680
    miss rate                        |       3.58% |       1.25% |       5.80% |       2.54% |       0.91% |       0.94% |       7.74% |       1.10% |       0.36% |       0.93% |       5.01% |       3.37% |       5.71% |       0.61% |       1.56% |       3.21%
    mpki                             |       12.50 |        4.88 |       19.32 |       10.02 |        3.66 |        5.41 |       28.80 |        8.23 |        1.04 |        3.88 |       22.21 |       16.16 |       26.62 |        2.88 |        7.93 |       14.42
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8798312 |    21338124 |    13443261 |     9375152 |    13003688 |    11616299 |    11759013 |    10537891 |     2144153 |    21538542 |    13382940 |    75218938 |     8910875 |     6924675 |    16753366 |    23877452
    num cache misses                 |     6268906 |     9478432 |     5825743 |     6653242 |     6869092 |     8018561 |    10349216 |     7366234 |     1977365 |     8517163 |    11176918 |    11600637 |     6531481 |     4872585 |     8531050 |    16461908
    miss rate                        |      71.25% |      44.42% |      43.34% |      70.97% |      52.82% |      69.03% |      88.01% |      69.90% |      92.22% |      39.54% |      83.52% |      15.42% |      73.30% |      70.37% |      50.92% |      68.94%
    mpki                             |       10.20 |        4.19 |        9.24 |        7.20 |        3.55 |        3.78 |       28.89 |        6.09 |        1.02 |        2.15 |       19.82 |        3.24 |       26.13 |        2.26 |        4.18 |       10.09
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     7336238 |     9908783 |     6696076 |     6655350 |     7087972 |     8031355 |    11759013 |     7366779 |     2047731 |     8524836 |    11971778 |    11619283 |     7838606 |     4879212 |     8745305 |    16674059
    num cache misses                 |     5507513 |     1002934 |     3217284 |     6398016 |     1999857 |     4332932 |    10316154 |     6366278 |     1962876 |      270971 |    11032205 |      325629 |     4438412 |     2782924 |     1393183 |     2670783
    miss rate                        |      75.07% |      10.12% |      48.05% |      96.13% |      28.21% |      53.95% |      87.73% |      86.42% |      95.86% |       3.18% |      92.15% |       2.80% |      56.62% |      57.04% |      15.93% |      16.02%
    mpki                             |        8.96 |        0.44 |        5.10 |        6.92 |        1.03 |        2.05 |       28.80 |        5.26 |        1.01 |        0.07 |       19.56 |        0.09 |       17.75 |        1.29 |        0.68 |        1.64
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    88786046 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      397.26 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      287.25 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
