                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   356904116 |  1129412865 |    37647001 |    44687121 |    46505183 |   101019565 |    63298722 |    43801034 |   434006762 |    52798732 |   258445382 |    40441725 |   615548764 |   151830041 |   293740499 |   738114947
    num misses                       |          42 |          39 |          42 |          14 |           4 |          10 |          22 |          84 |           8 |           3 |          10 |           3 |          65 |           6 |          56 |        3220
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  1173283440 |  2244697353 |   113516239 |   149407501 |    82727057 |   389689614 |   223228843 |   116504258 |  1386057151 |   306208661 |   981046283 |   124290087 |  2014541073 |   991586366 |  1225339682 |  1921591187
    num misses                       |     5730991 |          23 |     2004678 |     1036791 |       97530 |     2659914 |     1792742 |     4540706 |      441880 |      310127 |    10080539 |      220646 |    11245521 |    35853690 |      790784 |      595069
    miss rate                        |       0.49% |       0.00% |       1.77% |       0.69% |       0.12% |       0.68% |       0.80% |       3.90% |       0.03% |       0.10% |       1.03% |       0.18% |       0.56% |       3.62% |       0.06% |       0.03%
    mpki                             |        1.34 |        0.00 |        6.21 |        2.51 |        0.35 |        3.14 |        2.70 |       18.16 |        0.10 |        0.46 |        4.59 |        0.48 |        2.68 |       27.05 |        0.30 |        0.12
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     5731033 |          62 |     2004720 |     1036805 |       97534 |     2659924 |     1792764 |     4540790 |      441888 |      310130 |    10080549 |      220649 |    11245586 |    35853696 |      790840 |      598289
    num misses                       |     1782164 |          62 |      542762 |     1036794 |       97534 |     2113228 |      163690 |     1361642 |       11085 |      205682 |      890662 |      220479 |       71325 |    25589878 |      124489 |       17567
    miss rate                        |      31.10% |     100.00% |      27.07% |     100.00% |     100.00% |      79.45% |       9.13% |      29.99% |       2.51% |      66.32% |       8.84% |      99.92% |       0.63% |      71.37% |      15.74% |       2.94%
    mpki                             |        0.42 |        0.00 |        1.68 |        2.51 |        0.35 |        2.50 |        0.25 |        5.45 |        0.00 |        0.30 |        0.41 |        0.48 |        0.02 |       19.31 |        0.05 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   356904116 |  1129412865 |    37647001 |    44687121 |    46505183 |   101019565 |    63298722 |    43801034 |   434006762 |    52798732 |   258445382 |    40441725 |   615548764 |   151830041 |   293740499 |   738114947
    num cache misses                 |      300054 |    10540961 |       15307 |        5844 |        1285 |       19217 |       76267 |      503373 |       20838 |       13211 |       23639 |       46705 |    18162164 |      151344 |      459391 |    15115185
    miss rate                        |       0.08% |       0.93% |       0.04% |       0.01% |       0.00% |       0.02% |       0.12% |       1.15% |       0.00% |       0.03% |       0.01% |       0.12% |       2.95% |       0.10% |       0.16% |       2.05%
    mpki                             |        0.07 |        1.53 |        0.05 |        0.01 |        0.00 |        0.02 |        0.11 |        2.01 |        0.00 |        0.02 |        0.01 |        0.10 |        4.32 |        0.11 |        0.18 |        3.07
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  1173283440 |  2244697353 |   113516239 |   149407501 |    82727057 |   389689614 |   223228843 |   116504258 |  1386057151 |   306208661 |   981046283 |   124290087 |  2014541073 |   991586366 |  1225339682 |  1921591187
    num cache misses                 |    62431419 |      149976 |    13468387 |    11342178 |     6240122 |     6083802 |    12691946 |     6524349 |    36805248 |    15006848 |    32184216 |    23279140 |    66318146 |    10910661 |     7332560 |    25793176
    miss rate                        |       5.32% |       0.01% |      11.86% |       7.59% |       7.54% |       1.56% |       5.69% |       5.60% |       2.66% |       4.90% |       3.28% |      18.73% |       3.29% |       1.10% |       0.60% |       1.34%
    mpki                             |       14.65 |        0.02 |       41.70 |       27.41 |       22.63 |        7.18 |       19.10 |       26.10 |        8.08 |       22.24 |       14.65 |       50.87 |       15.78 |        8.23 |        2.81 |        5.24
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    62804590 |    10722003 |    14774293 |    12757872 |     8351387 |     6929411 |    13721750 |     8561902 |    36977453 |    15818624 |    32574873 |    23327909 |    84498447 |    11071284 |     7809569 |    41097726
    num cache misses                 |    51695448 |      193903 |     9159081 |    11347968 |     6241407 |     3539257 |     3937968 |     5285265 |      850292 |    13192190 |     8465841 |    15452786 |      729109 |     7397631 |     3805230 |     1195663
    miss rate                        |      82.31% |       1.81% |      61.99% |      88.95% |      74.73% |      51.08% |      28.70% |      61.73% |       2.30% |      83.40% |      25.99% |      66.24% |       0.86% |      66.82% |      48.73% |       2.91%
    mpki                             |       12.13 |        0.03 |       28.36 |       27.43 |       22.63 |        4.18 |        5.93 |       21.14 |        0.19 |       19.55 |        3.85 |       33.77 |        0.17 |        5.58 |        1.46 |        0.24
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    51775405 |      224971 |    10489176 |    12757818 |     8351387 |     4551992 |     4911418 |     6827117 |     1003267 |    13990755 |     8955264 |    15454850 |      749669 |     7417209 |     3907833 |     1404132
    num cache misses                 |     2331182 |      191600 |     7303109 |    11346892 |     6240617 |     3012477 |     3897110 |     5124246 |      845093 |    13186945 |     3494205 |    15425740 |      719199 |     7237996 |     3202417 |     1181457
    miss rate                        |       4.50% |      85.17% |      69.63% |      88.94% |      74.73% |      66.18% |      79.35% |      75.06% |      84.23% |      94.25% |      39.02% |      99.81% |      95.94% |      97.58% |      81.95% |      84.14%
    mpki                             |        0.55 |        0.03 |       22.61 |       27.42 |       22.63 |        3.56 |        5.86 |       20.50 |        0.19 |       19.54 |        1.59 |       33.71 |        0.17 |        5.46 |        1.23 |        0.24
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   119245606 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      474.91 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      364.90 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
